@_fa,citedby-count,dc:creator,dc:identifier,dc:title,eid,openaccess,openaccessFlag,pii,prism:aggregationType,prism:coverDate,prism:coverDisplayDate,prism:doi,prism:eIssn,prism:issn,prism:issueIdentifier,prism:pageRange,prism:publicationName,prism:url,prism:volume,pubmed-id,source-id,subtype,subtypeDescription
true,31,Caballero-Gaudes C.,SCOPUS_ID:85009289685,Methods for cleaning the BOLD fMRI signal,2-s2.0-85009289685,1,True,S1053811916307418,Journal,2017-07-01,1 July 2017,10.1016/j.neuroimage.2016.12.018,10959572,10538119,,128-149,NeuroImage,https://api.elsevier.com/content/abstract/scopus_id/85009289685,154,27956209,17495,ar,Article
true,31,Moran M.,SCOPUS_ID:84889791496,A family affair: Brain abnormalities in siblings of patients with schizophrenia,2-s2.0-84889791496,1,True,,Journal,2013-01-01,November 2013,10.1093/brain/awt116,14602156,00068950,11,3215-3226,Brain,https://api.elsevier.com/content/abstract/scopus_id/84889791496,136,23698280,14317,re,Review
true,31,Adleman N.,SCOPUS_ID:84867576031,Cross-sectional and longitudinal abnormalities in brain structure in children with severe mood dysregulation or bipolar disorder,2-s2.0-84867576031,0,False,,Journal,2012-11-01,November 2012,10.1111/j.1469-7610.2012.02568.x,14697610,00219630,11,1149-1156,Journal of Child Psychology and Psychiatry and Allied Disciplines,https://api.elsevier.com/content/abstract/scopus_id/84867576031,53,22650379,15402,ar,Article
true,31,Calkins M.,SCOPUS_ID:84959534983,The Philadelphia Neurodevelopmental Cohort: Constructing a deep phenotyping collaborative,2-s2.0-84959534983,0,False,,Journal,2015-12-01,1 December 2015,10.1111/jcpp.12416,14697610,00219630,12,1356-1369,Journal of Child Psychology and Psychiatry and Allied Disciplines,https://api.elsevier.com/content/abstract/scopus_id/84959534983,56,25858255,15402,ar,Article
true,31,Ionescu D.,SCOPUS_ID:84883809189,Defining anxious depression: A review of the literature,2-s2.0-84883809189,0,False,S1092852913000114,Journal,2013-10-01,October 2013,10.1017/S1092852913000114,,10928529,5,252-260,CNS Spectrums,https://api.elsevier.com/content/abstract/scopus_id/84883809189,18,23507190,14386,re,Review
true,30,Zanotti-Fregonara P.,SCOPUS_ID:84859631823,Suggested pathway to assess radiation safety of 11C-labeled PET tracers for first-in-human studies,2-s2.0-84859631823,0,False,,Journal,2012-03-01,March 2012,10.1007/s00259-011-2005-8,16197089,16197070,3,544-547,European Journal of Nuclear Medicine and Molecular Imaging,https://api.elsevier.com/content/abstract/scopus_id/84859631823,39,22160195,16676,le,Letter
true,30,Cox R.,SCOPUS_ID:85018829015,FMRI clustering and false-positive rates,2-s2.0-85018829015,1,True,,Journal,2017-04-25,25 April 2017,10.1073/pnas.1614961114,10916490,00278424,17,E3370-E3371,Proceedings of the National Academy of Sciences of the United States of America,https://api.elsevier.com/content/abstract/scopus_id/85018829015,114,28420798,21121,le,Letter
true,30,Smith C.,SCOPUS_ID:84868207597,Is PACAP the major neurotransmitter for stress transduction at the adrenomedullary synapse?,2-s2.0-84868207597,0,False,,Journal,2012-10-01,October 2012,10.1007/s12031-012-9749-x,15591166,08958696,2,403-412,Journal of Molecular Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84868207597,48,22610912,16732,cp,Conference Paper
true,30,Underhill S.,SCOPUS_ID:84904315691,Amphetamine Modulates Excitatory Neurotransmission through Endocytosis of the Glutamate Transporter EAAT3 in Dopamine Neurons,2-s2.0-84904315691,1,True,S0896627314004875,Journal,2014-07-16,16 July 2014,10.1016/j.neuron.2014.05.043,10974199,08966273,2,404-416,Neuron,https://api.elsevier.com/content/abstract/scopus_id/84904315691,83,25033183,17978,ar,Article
true,30,Kumari D.,SCOPUS_ID:84911368657,Identification of fragile X syndrome specific molecular markers in human fibroblasts: A useful model to test the efficacy of therapeutic drugs,2-s2.0-84911368657,0,False,,Journal,2014-01-01,1 December 2014,10.1002/humu.22699,10981004,10597794,12,1485-1494,Human Mutation,https://api.elsevier.com/content/abstract/scopus_id/84911368657,35,25224527,22267,ar,Article
true,30,Wallace G.,SCOPUS_ID:84930179650,Longitudinal cortical development during adolescence and young adulthood in autism spectrum disorder: Increased cortical thinning but comparable surface area changes,2-s2.0-84930179650,0,False,S089085671500180X,Journal,2015-01-01,1 June 2015,10.1016/j.jaac.2015.03.007,15275418,08908567,6,464-469,Journal of the American Academy of Child and Adolescent Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84930179650,54,26004661,17643,ar,Article
true,30,White S.,SCOPUS_ID:84898046836,Punishing unfairness: Rewarding or the organization of a reactively aggressive response?,2-s2.0-84898046836,0,False,,Journal,2014-01-01,May 2014,10.1002/hbm.22316,10970193,10659471,5,2137-2147,Human Brain Mapping,https://api.elsevier.com/content/abstract/scopus_id/84898046836,35,23868733,16101,ar,Article
true,29,He M.,SCOPUS_ID:84991225168,Strategies and Tools for Combinatorial Targeting of GABAergic Neurons in Mouse Cerebral Cortex,2-s2.0-84991225168,1,True,S089662731630513X,Journal,2016-09-21,21 September 2016,10.1016/j.neuron.2016.08.021,10974199,08966273,6,1228-1243,Neuron,https://api.elsevier.com/content/abstract/scopus_id/84991225168,91,27618674,17978,ar,Article
true,29,Kunii Y.,SCOPUS_ID:84893637845,Revisiting DARPP-32 in postmortem human brain: Changes in schizophrenia and bipolar disorder and genetic associations with t-DARPP-32 expression,2-s2.0-84893637845,0,False,MP2012174,Journal,2014-02-01,February 2014,10.1038/mp.2012.174,14765578,13594184,2,192-199,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84893637845,19,23295814,17382,ar,Article
true,29,Scheggia D.,SCOPUS_ID:84897116005,The ultimate intra-/extra-dimensional attentional set-shifting task for mice,2-s2.0-84897116005,0,False,S0006322313004757,Journal,2014-04-15,15 April 2014,10.1016/j.biopsych.2013.05.021,18732402,00063223,8,660-670,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84897116005,75,23810621,14308,ar,Article
true,29,Stroth N.,SCOPUS_ID:84871672154,PACAP controls adrenomedullary catecholamine secretion and expression of catecholamine biosynthetic enzymes at high splanchnic nerve firing rates characteristic of stress transduction in male mice,2-s2.0-84871672154,1,True,,Journal,2013-01-01,1 January 2013,10.1210/en.2012-1829,19457170,00137227,1,330-339,Endocrinology,https://api.elsevier.com/content/abstract/scopus_id/84871672154,154,23221599,26061,ar,Article
true,29,Durkin M.,SCOPUS_ID:84944751137,Autism screening and diagnosis in low resource settings: Challenges and opportunities to enhance research and services worldwide,2-s2.0-84944751137,1,True,,Journal,2015-10-01,October 2015,10.1002/aur.1575,19393806,19393792,5,473-476,Autism Research,https://api.elsevier.com/content/abstract/scopus_id/84944751137,8,26437907,17300154985,re,Review
true,29,Alexander-Bloch A.,SCOPUS_ID:84974711219,Subtle in-scanner motion biases automated measurement of brain anatomy from in vivo MRI,2-s2.0-84974711219,0,False,,Journal,2016-07-01,1 July 2016,10.1002/hbm.23180,10970193,10659471,7,2385-2397,Human Brain Mapping,https://api.elsevier.com/content/abstract/scopus_id/84974711219,37,27004471,16101,ar,Article
true,28,Zanos P.,SCOPUS_ID:84941640191,"The prodrug 4-chlorokynurenine causes ketamine-like antidepressant effects, but not side effects, by NMDA/glycine&lt;inf&gt;B&lt;/inf&gt;-site inhibition&lt;sup&gt;S&lt;/sup&gt;",2-s2.0-84941640191,1,True,,Journal,2015-10-01,1 October 2015,10.1124/jpet.115.225664,15210103,00223565,1,76-85,Journal of Pharmacology and Experimental Therapeutics,https://api.elsevier.com/content/abstract/scopus_id/84941640191,355,26265321,23086,ar,Article
true,28,Driver D.,SCOPUS_ID:84883553086,Childhood Onset Schizophrenia and Early Onset Schizophrenia Spectrum Disorders,2-s2.0-84883553086,0,False,S1056499313000242,Journal,2013-10-01,October 2013,10.1016/j.chc.2013.04.001,15580490,10564993,4,539-555,Child and Adolescent Psychiatric Clinics of North America,https://api.elsevier.com/content/abstract/scopus_id/84883553086,22,24012072,14560,re,Review
true,28,Duncan W.,SCOPUS_ID:84872844261,Baseline delta sleep ratio predicts acute ketamine mood response in major depressive disorder,2-s2.0-84872844261,0,False,S0165032712003990,Journal,2013-02-15,15 February 2013,10.1016/j.jad.2012.05.042,15732517,01650327,1,115-119,Journal of Affective Disorders,https://api.elsevier.com/content/abstract/scopus_id/84872844261,145,22871531,16245,ar,Article
true,28,Stoddard J.,SCOPUS_ID:84903899279,Irritability in child and adolescent anxiety disorders,2-s2.0-84903899279,1,True,,Journal,2014-01-01,July 2014,10.1002/da.22151,15206394,10914269,7,566-573,Depression and Anxiety,https://api.elsevier.com/content/abstract/scopus_id/84903899279,31,23818321,13487,ar,Article
true,28,Ernst M.,SCOPUS_ID:84964285132,FMRI functional connectivity applied to adolescent neurodevelopment,2-s2.0-84964285132,0,False,,Book Series,2015-03-01,1 March 2015,10.1146/annurev-clinpsy-032814-112753,15485951,15485943,,361-377,Annual Review of Clinical Psychology,https://api.elsevier.com/content/abstract/scopus_id/84964285132,11,25581237,4600151524,ar,Article
true,28,Vandeleur C.,SCOPUS_ID:84893636660,"Specificity of psychosis, mania and major depression in a contemporary family study",2-s2.0-84893636660,0,False,MP2013132,Journal,2014-02-01,February 2014,10.1038/mp.2013.132,14765578,13594184,2,209-213,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84893636660,19,24126925,17382,ar,Article
true,28,Schulze K.,SCOPUS_ID:84860808504,Test of a motor theory of long-term auditory memory,2-s2.0-84860808504,1,True,,Journal,2012-05-01,1 May 2012,10.1073/pnas.1204717109,10916490,00278424,18,7121-7125,Proceedings of the National Academy of Sciences of the United States of America,https://api.elsevier.com/content/abstract/scopus_id/84860808504,109,22511719,21121,ar,Article
true,28,Lamm C.,SCOPUS_ID:84906260452,Longitudinal study of striatal activation to reward and loss anticipation from mid-adolescence into late adolescence/early adulthood,2-s2.0-84906260452,0,False,S0278262613001802,Journal,2014-01-01,August 2014,10.1016/j.bandc.2013.12.003,10902147,02782626,,51-60,Brain and Cognition,https://api.elsevier.com/content/abstract/scopus_id/84906260452,89,24485273,12163,ar,Article
true,28,Kar A.,SCOPUS_ID:84876556739,Intra-axonal synthesis of eukaryotic translation initiation factors regulates local protein synthesis and axon growth in rat sympathetic neurons,2-s2.0-84876556739,1,True,,Journal,2013-04-24,24 April 2013,10.1523/JNEUROSCI.2040-12.2013,15292401,02706474,17,7165-7174,Journal of Neuroscience,https://api.elsevier.com/content/abstract/scopus_id/84876556739,33,23616526,16764,ar,Article
true,28,Brunoni A.,SCOPUS_ID:84902315066,"BDNF plasma levels after antidepressant treatment with sertraline and transcranial direct current stimulation: Results from a factorial, randomized, sham-controlled trial",2-s2.0-84902315066,0,False,S0924977X14000911,Journal,2014-01-01,July 2014,10.1016/j.euroneuro.2014.03.006,18737862,0924977X,7,1144-1151,European Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84902315066,24,24702987,15576,ar,Article
true,27,Gothelf D.,SCOPUS_ID:84893497928,Biological effects of COMT haplotypes and psychosis risk in 22q11.2 deletion syndrome,2-s2.0-84893497928,0,False,S0006322313006756,Journal,2014-03-01,1 March 2014,10.1016/j.biopsych.2013.07.021,18732402,00063223,5,406-413,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84893497928,75,23992923,14308,ar,Article
true,27,Siebenhühner F.,SCOPUS_ID:84883096498,Intra- and Inter-Frequency Brain Network Structure in Health and Schizophrenia,2-s2.0-84883096498,1,True,,Journal,2013-08-26,26 August 2013,10.1371/journal.pone.0072351,19326203,,8,,PLoS ONE,https://api.elsevier.com/content/abstract/scopus_id/84883096498,8,23991097,10600153309,ar,Article
true,27,Weisberg J.,SCOPUS_ID:84890494635,Social perception in autism spectrum disorders: Impaired category selectivity for dynamic but not static images in ventral temporal cortex,2-s2.0-84890494635,0,False,,Journal,2014-01-01,January 2014,10.1093/cercor/bhs276,14602199,10473211,1,37-48,Cerebral Cortex,https://api.elsevier.com/content/abstract/scopus_id/84890494635,24,23019245,14855,ar,Article
true,27,Smith R.,SCOPUS_ID:84874533799,Multiple regulatory variants modulate expression of 5-hydroxytryptamine 2A receptors in human cortex,2-s2.0-84874533799,0,False,S0006322312008542,Journal,2013-03-15,15 March 2013,10.1016/j.biopsych.2012.09.028,18732402,00063223,6,546-554,Biological Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84874533799,73,23158458,14308,ar,Article
true,27,Schiller C.,SCOPUS_ID:84925215654,Allopregnanolone as a mediator of affective switching in reproductive mood disorders,2-s2.0-84925215654,0,False,,Journal,2014-09-01,September 2014,10.1007/s00213-014-3599-x,14322072,00333158,17,3557-3567,Psychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84925215654,231,24846476,21782,re,Review
true,27,Bellay T.,SCOPUS_ID:84937403689,Irregular spiking of pyramidal neurons organizes as scale-invariant neuronal avalanches in the awake state,2-s2.0-84937403689,1,True,,Journal,2015-06-07,7 June 2015,10.7554/eLife.07224,2050084X,,JULY 2015,1-25,eLife,https://api.elsevier.com/content/abstract/scopus_id/84937403689,4,26151674,21100242814,ar,Article
true,27,Schaffer A.,SCOPUS_ID:84964497549,"Epidemiology, neurobiology and pharmacological interventions related to suicide deaths and suicide attempts in bipolar disorder: Part I of a report of the International Society for Bipolar Disorders Task Force on Suicide in Bipolar Disorder",2-s2.0-84964497549,1,True,,Journal,2015-09-01,September 2015,10.1177/0004867415594427,14401614,00048674,9,785-802,Australian and New Zealand Journal of Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84964497549,49,26185269,14250,re,Review
true,27,Torrisi S.,SCOPUS_ID:84942233711,Resting state connectivity of the bed nucleus of the stria terminalis at ultra-high field,2-s2.0-84942233711,0,False,,Journal,2015-10-01,1 October 2015,10.1002/hbm.22899,10970193,10659471,10,4076-4088,Human Brain Mapping,https://api.elsevier.com/content/abstract/scopus_id/84942233711,36,26178381,16101,ar,Article
true,27,Blank M.,SCOPUS_ID:84922009875,Health correlates of insomnia symptoms and comorbid mental disorders in a nationally representative sample of US adolescents,2-s2.0-84922009875,0,False,,Journal,2015-01-01,1 February 2015,10.5665/sleep.4396,15509109,01618105,2,197-204A,Sleep,https://api.elsevier.com/content/abstract/scopus_id/84922009875,38,25325502,19830,ar,Article
true,27,Trampush J.,SCOPUS_ID:85009749045,GWAS meta-analysis reveals novel loci and genetic correlates for general cognitive function: A report from the COGENT consortium,2-s2.0-85009749045,1,True,,Journal,2017-03-01,1 March 2017,10.1038/mp.2016.244,14765578,13594184,3,336-345,Molecular Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/85009749045,22,28093568,17382,ar,Article
true,27,Towbin K.,SCOPUS_ID:84876805861,Differentiating bipolar disorder-not otherwise specified and severe mood dysregulation,2-s2.0-84876805861,0,False,S089085671300110X,Journal,2013-05-01,May 2013,10.1016/j.jaac.2013.02.006,15275418,08908567,5,466-481,Journal of the American Academy of Child and Adolescent Psychiatry,https://api.elsevier.com/content/abstract/scopus_id/84876805861,52,23622848,17643,re,Review
true,26,Cooper J.,SCOPUS_ID:84930318186,"Neonatal hypoxia, hippocampal atrophy, and memory impairment: Evidence of a causal sequence",2-s2.0-84930318186,0,False,,Journal,2015-01-01,1 June 2015,10.1093/cercor/bht332,14602199,10473211,6,1469-1476,Cerebral Cortex,https://api.elsevier.com/content/abstract/scopus_id/84930318186,25,24343890,14855,ar,Article
true,26,Soeiro-De-Souza M.,SCOPUS_ID:84872489243,Bcl-2 rs956572 polymorphism is associated with increased anterior cingulate cortical glutamate in euthymic bipolar i disorder,2-s2.0-84872489243,0,False,NPP2012203,Journal,2013-02-01,February 2013,10.1038/npp.2012.203,1740634X,0893133X,3,468-475,Neuropsychopharmacology,https://api.elsevier.com/content/abstract/scopus_id/84872489243,38,23072837,18017,ar,Article
true,26,Murray E.,SCOPUS_ID:84866342637,Why is there a special issue on perirhinal cortex in a journal called hippocampus? The perirhinal cortex in historical perspective,2-s2.0-84866342637,0,False,,Journal,2012-10-01,October 2012,10.1002/hipo.22055,10981063,10509631,10,1941-1951,Hippocampus,https://api.elsevier.com/content/abstract/scopus_id/84866342637,22,22987673,13923,ar,Article
